run,graph,num_nodes,algorithm,runtime,total_run_runtime,median_stretch,success_rate,avg_depth,errors
0,Funet.graphml,24,Global Controller,18.129,134.2588,0.0,0.79,14.0,1
0,Funet.graphml,24,Simple Decomposition,15.5516,143.2635,0.0,0.91,14.0,1
0,Gambia.graphml,12,PrioList,1.8683,83.3515,0.0,0.78,5.0,0
0,Gambia.graphml,12,Super Trees,2.8548,80.9523,0.0,0.77,5.0,0
0,Gambia.graphml,12,Beacon Nodes,1.6508,80.7909,0.0,0.78,5.0,0
0,Gambia.graphml,12,Global Controller,1.479,74.1644,0.0,0.7,5.0,0
0,Gambia.graphml,12,Simple Decomposition,1.2925,73.8239,0.0,0.75,5.0,0
0,Garr199901.graphml,16,PrioList,1.5372,89.1859,0.0,0.79,3.0,0
0,Garr199901.graphml,16,Super Trees,2.686,83.6241,1.0,0.66,5.0,0
0,Garr199901.graphml,16,Beacon Nodes,1.737,87.9736,0.0,0.77,3.0,0
0,Garr199901.graphml,16,Global Controller,2.5378,91.7459,0.0,0.87,3.0,0
0,Garr199901.graphml,16,Simple Decomposition,1.8142,85.7899,0.0,0.7,3.0,0
0,Garr199904.graphml,16,PrioList,11.7305,158.1379,0.0,0.91,2.0,0
0,Garr199904.graphml,16,Super Trees,14.5901,46.2895,1.0,0.21,2.0,0
0,Garr199904.graphml,16,Beacon Nodes,14.0265,141.3051,0.0,0.99,2.0,0
0,Garr199904.graphml,16,Global Controller,13.4546,135.9562,0.0,0.96,2.0,0
0,Garr199904.graphml,16,Simple Decomposition,13.5464,124.8093,0.0,0.9,2.0,0
0,Garr199905.graphml,16,PrioList,2.0289,83.3372,0.0,0.84,3.0,0
0,Garr199905.graphml,16,Super Trees,3.0936,79.6739,0.0,0.69,5.0,0
0,Garr199905.graphml,16,Beacon Nodes,1.9116,75.2295,0.0,0.69,3.0,0
0,Garr199905.graphml,16,Global Controller,3.1773,85.9782,0.0,0.83,3.0,0
0,Garr199905.graphml,16,Simple Decomposition,1.5264,82.4778,0.0,0.82,3.0,0
0,Garr200109.graphml,16,PrioList,2.1805,80.5538,0.0,0.75,3.0,0
0,Garr200109.graphml,16,Super Trees,2.8755,78.8713,0.0,0.71,5.0,0
0,Garr200109.graphml,16,Beacon Nodes,1.7416,74.463,0.0,0.73,3.0,0
0,Garr200109.graphml,16,Global Controller,4.0131,85.8661,0.0,0.79,3.0,0
0,Garr200109.graphml,16,Simple Decomposition,1.9037,92.5349,0.0,0.72,3.0,0
0,Garr200112.graphml,18,PrioList,1.681,144.058,0.0,0.77,3.0,0
0,Garr200112.graphml,18,Super Trees,3.4145,99.3154,0.0,0.77,4.0,0
0,Garr200112.graphml,18,Beacon Nodes,2.4812,115.0578,0.0,0.75,3.0,0
0,Garr200112.graphml,18,Global Controller,2.6527,105.5029,0.0,0.81,3.0,0
0,Garr200112.graphml,18,Simple Decomposition,2.2335,102.3351,0.0,0.74,3.0,0
0,Garr200212.graphml,18,PrioList,2.8603,112.458,0.0,0.73,3.0,0
0,Garr200212.graphml,18,Super Trees,3.2746,111.8316,1.0,0.74,5.0,0
0,Garr200212.graphml,18,Beacon Nodes,1.9095,103.1967,0.0,0.84,3.0,0
0,Garr200212.graphml,18,Global Controller,2.4303,96.3955,0.0,0.77,3.0,0
0,Garr200212.graphml,18,Simple Decomposition,2.333,111.7536,0.0,0.77,3.0,0
0,Garr200404.graphml,16,PrioList,3.854,129.0028,0.0,0.76,3.0,0
0,Garr200404.graphml,16,Super Trees,2.6856,116.9457,0.0,0.73,4.0,0
0,Garr200404.graphml,16,Beacon Nodes,2.2966,115.0418,0.0,0.77,3.0,0
0,Garr200404.graphml,16,Global Controller,38.7751,154.8675,0.0,0.8,3.0,0
0,Garr200404.graphml,16,Simple Decomposition,2.7702,94.9135,0.0,0.71,3.0,0
0,Garr200902.graphml,42,PrioList,3.9673,138.4462,0.0,0.7,7.0,0
0,Garr200902.graphml,42,Super Trees,6.5055,135.6913,2.0,0.43,13.0,0
0,Garr200902.graphml,42,Beacon Nodes,7.9941,176.4952,0.0,0.66,7.0,0
0,Garr200902.graphml,42,Global Controller,9.0809,215.7969,0.0,0.67,7.0,0
0,Garr200902.graphml,42,Simple Decomposition,3.5819,125.6795,0.0,0.66,7.0,0
0,Garr200908.graphml,42,PrioList,49.3681,262.5991,0.0,0.89,6.0,1
0,Garr200908.graphml,42,Super Trees,53.0498,221.5891,0.0,0.96,7.0,1
0,Garr200908.graphml,42,Beacon Nodes,48.2146,227.5155,0.0,0.96,6.0,1
0,Garr200908.graphml,42,Global Controller,51.8685,238.6257,0.0,0.93,6.0,1
0,Garr200908.graphml,42,Simple Decomposition,48.0274,225.2164,0.0,0.95,6.0,1
0,Garr200909.graphml,42,PrioList,49.8125,235.5723,0.0,0.92,9.0,1
0,Garr200909.graphml,42,Super Trees,46.6518,278.5512,2.0,0.92,9.0,1
0,Garr200909.graphml,42,Beacon Nodes,50.1292,232.2115,0.0,0.95,9.0,1
0,Garr200909.graphml,42,Global Controller,49.816,225.343,0.0,0.93,9.0,1
0,Garr200909.graphml,42,Simple Decomposition,46.5933,227.1251,0.0,0.86,9.0,1
0,Garr200912.graphml,42,PrioList,6.0596,138.1361,0.0,0.73,6.0,0
0,Garr200912.graphml,42,Super Trees,9.6354,120.8827,3.0,0.51,11.0,0
0,Garr200912.graphml,42,Beacon Nodes,7.7673,134.0244,0.0,0.63,6.0,0
0,Garr200912.graphml,42,Global Controller,10.938,129.8644,0.0,0.55,6.0,0
0,Garr200912.graphml,42,Simple Decomposition,7.1895,169.4017,0.0,0.59,6.0,0
0,Garr201001.graphml,42,PrioList,3.7158,121.0973,0.0,0.72,7.0,0
0,Garr201001.graphml,42,Super Trees,8.3623,125.8619,0.0,0.53,9.0,0
0,Garr201001.graphml,42,Beacon Nodes,5.269,140.3441,0.0,0.74,7.0,0
0,Garr201001.graphml,42,Global Controller,8.591,141.1734,0.0,0.75,7.0,0
0,Garr201001.graphml,42,Simple Decomposition,4.2122,126.7021,0.0,0.64,7.0,0
0,Garr201003.graphml,42,PrioList,5.0931,138.8567,0.0,0.73,5.0,0
0,Garr201003.graphml,42,Super Trees,6.7661,119.9439,0.0,0.63,14.0,0
0,Garr201003.graphml,42,Beacon Nodes,5.2637,132.7413,0.0,0.72,5.0,0
0,Garr201003.graphml,42,Global Controller,7.8198,144.9631,0.0,0.66,5.0,0
0,Garr201003.graphml,42,Simple Decomposition,5.3332,227.5628,0.0,0.65,5.0,0
0,Garr201004.graphml,42,PrioList,4.0649,116.9382,0.0,0.58,7.0,0
0,Garr201004.graphml,42,Super Trees,6.6198,127.3786,0.0,0.57,11.0,0
0,Garr201004.graphml,42,Beacon Nodes,4.7151,133.0262,0.0,0.66,7.0,0
0,Garr201004.graphml,42,Global Controller,7.2507,131.0285,0.0,0.68,7.0,0
0,Garr201004.graphml,42,Simple Decomposition,5.6233,136.017,0.0,0.67,7.0,0
0,Garr201005.graphml,43,PrioList,88.2245,276.9459,0.0,0.9,10.0,2
0,Garr201005.graphml,43,Super Trees,87.7115,278.7292,0.0,0.94,6.5,1
0,Garr201005.graphml,43,Beacon Nodes,123.4097,324.7893,0.0,0.92,10.0,2
0,Garr201005.graphml,43,Global Controller,95.6641,289.6592,0.0,0.94,10.0,2
0,Garr201005.graphml,43,Simple Decomposition,92.39,284.3502,0.0,0.95,10.0,2
0,Garr201007.graphml,43,PrioList,4.4881,125.9369,0.0,0.71,5.0,0
0,Garr201007.graphml,43,Super Trees,8.6653,130.9448,0.0,0.59,8.0,0
0,Garr201007.graphml,43,Beacon Nodes,5.0074,137.5818,0.0,0.71,5.0,0
0,Garr201007.graphml,43,Global Controller,7.5843,201.2486,0.0,0.62,5.0,0
0,Garr201007.graphml,43,Simple Decomposition,4.3172,139.172,0.0,0.72,5.0,0
0,Garr201008.graphml,43,PrioList,50.6634,236.1623,0.0,0.92,6.0,1
0,Garr201008.graphml,43,Super Trees,50.9023,243.0606,0.0,0.92,9.0,1
0,Garr201008.graphml,43,Beacon Nodes,51.5159,243.1473,0.0,0.92,6.0,1
0,Garr201008.graphml,43,Global Controller,52.3122,235.9173,0.0,0.94,6.0,1
0,Garr201008.graphml,43,Simple Decomposition,82.6715,266.8509,0.0,0.92,6.0,1
0,Garr201010.graphml,44,PrioList,50.5385,229.678,0.0,0.96,6.0,1
0,Garr201010.graphml,44,Super Trees,53.3941,229.7878,0.0,0.92,9.0,1
0,Garr201010.graphml,44,Beacon Nodes,46.4792,243.7307,0.0,0.94,6.0,1
0,Garr201010.graphml,44,Global Controller,57.311,251.9796,0.0,0.95,6.0,1
0,Garr201010.graphml,44,Simple Decomposition,51.8305,278.7983,0.0,0.93,6.0,1
0,Garr201012.graphml,44,PrioList,51.1322,232.8959,0.0,0.9,6.0,1
0,Garr201012.graphml,44,Super Trees,49.8816,277.6953,0.0,0.96,9.0,1
0,Garr201012.graphml,44,Beacon Nodes,51.1425,240.1717,0.0,0.94,6.0,1
0,Garr201012.graphml,44,Global Controller,54.099,241.6245,0.0,0.93,6.0,1
0,Garr201012.graphml,44,Simple Decomposition,49.2583,230.4276,0.0,0.97,6.0,1
0,Garr201101.graphml,44,PrioList,53.9776,283.2817,0.0,0.94,9.0,1
0,Garr201101.graphml,44,Super Trees,57.5912,243.8186,0.0,0.89,8.0,1
0,Garr201101.graphml,44,Beacon Nodes,55.1209,248.8575,0.0,0.96,9.0,1
0,Garr201101.graphml,44,Global Controller,58.0487,271.1402,0.0,0.92,9.0,1
0,Garr201101.graphml,44,Simple Decomposition,52.0837,284.9217,0.0,0.93,9.0,1
0,Garr201102.graphml,45,PrioList,61.5597,284.115,0.0,0.91,9.0,1
0,Garr201102.graphml,45,Super Trees,45.5956,279.0811,0.0,0.95,10.0,1
0,Garr201102.graphml,45,Beacon Nodes,54.4094,277.769,0.0,0.94,9.0,1
0,Garr201102.graphml,45,Global Controller,57.0094,282.2848,0.0,0.89,9.0,1
0,Garr201102.graphml,45,Simple Decomposition,55.7925,316.1616,0.0,0.87,9.0,1
0,Garr201103.graphml,46,PrioList,96.9962,293.6526,0.0,0.92,8.0,2
0,Garr201103.graphml,46,Super Trees,98.669,131.844,0.0,0.16,5.0,0
0,Garr201103.graphml,46,Beacon Nodes,97.3919,306.3982,0.0,0.97,8.0,2
0,Garr201103.graphml,46,Global Controller,100.962,306.2464,0.0,0.9,8.0,2
0,Garr201103.graphml,46,Simple Decomposition,94.1355,342.5653,0.0,0.95,8.0,2
0,Garr201104.graphml,47,PrioList,96.2732,296.7433,0.0,0.94,8.0,2
0,Garr201104.graphml,47,Super Trees,106.8793,356.4698,0.0,0.94,13.0,2
0,Garr201104.graphml,47,Beacon Nodes,101.6744,299.425,0.0,0.94,8.0,2
0,Garr201104.graphml,47,Global Controller,104.3125,305.0019,0.0,0.91,8.0,2
0,Garr201104.graphml,47,Simple Decomposition,111.8269,322.2111,0.0,0.96,8.0,2
0,Garr201105.graphml,47,PrioList,56.4257,234.9847,0.0,0.91,7.0,1
0,Garr201105.graphml,47,Super Trees,51.2229,239.0025,0.0,0.92,10.0,1
0,Garr201105.graphml,47,Beacon Nodes,53.5808,256.7118,0.0,0.93,7.0,1
0,Garr201105.graphml,47,Global Controller,63.9418,263.1003,0.0,0.91,7.0,1
0,Garr201105.graphml,47,Simple Decomposition,60.2915,279.8085,0.0,0.88,7.0,1
0,Garr201107.graphml,47,PrioList,53.0932,251.8283,0.0,0.95,8.0,1
0,Garr201107.graphml,47,Super Trees,50.0724,231.052,0.0,0.92,10.0,1
0,Garr201107.graphml,47,Beacon Nodes,56.1859,264.8849,0.0,0.94,8.0,1
0,Garr201107.graphml,47,Global Controller,59.4371,252.2643,0.0,0.9,8.0,1
0,Garr201107.graphml,47,Simple Decomposition,54.7531,275.4289,0.0,0.89,8.0,1
0,Garr201108.graphml,47,PrioList,59.8866,252.8389,0.0,0.96,7.0,1
0,Garr201108.graphml,47,Super Trees,58.4576,247.6856,0.0,0.94,13.0,1
0,Garr201108.graphml,47,Beacon Nodes,58.8195,284.7625,0.0,0.91,7.0,1
0,Garr201108.graphml,47,Global Controller,59.161,258.4242,0.0,0.91,7.0,1
0,Garr201108.graphml,47,Simple Decomposition,56.2843,252.1069,0.0,0.91,7.0,1
0,Garr201109.graphml,47,PrioList,100.0996,348.3267,0.0,0.91,9.0,2
0,Garr201109.graphml,47,Super Trees,97.9125,130.2827,0.0,0.13,4.0,0
0,Garr201109.graphml,47,Beacon Nodes,98.8657,301.0167,0.0,0.94,9.0,2
0,Garr201109.graphml,47,Global Controller,106.8061,312.5075,0.0,0.95,9.0,2
0,Garr201109.graphml,47,Simple Decomposition,156.4308,385.078,0.0,0.9,9.0,2
0,Garr201110.graphml,47,PrioList,94.6362,289.9026,0.0,0.93,7.0,1
0,Garr201110.graphml,47,Super Trees,99.3462,200.71,0.5,0.52,5.5,0
0,Garr201110.graphml,47,Beacon Nodes,104.3536,312.5136,0.0,0.92,7.0,1
0,Garr201110.graphml,47,Global Controller,103.7172,317.9268,0.0,0.97,7.0,1
0,Garr201110.graphml,47,Simple Decomposition,99.0772,338.3932,0.0,0.96,7.0,1
0,Garr201111.graphml,47,PrioList,90.3638,285.0948,0.0,0.92,7.0,1
0,Garr201111.graphml,47,Super Trees,104.2019,137.6183,0.0,0.14,3.0,0
0,Garr201111.graphml,47,Beacon Nodes,95.368,306.0123,0.0,0.9,7.0,1
0,Garr201111.graphml,47,Global Controller,102.0422,305.0501,0.0,0.94,7.0,1
0,Garr201111.graphml,47,Simple Decomposition,101.444,295.4295,0.0,0.85,7.0,1
0,Garr201112.graphml,48,PrioList,106.1122,326.9686,0.0,0.93,12.0,2
0,Garr201112.graphml,48,Super Trees,96.4427,173.2535,0.0,0.37,6.5,0
0,Garr201112.graphml,48,Beacon Nodes,97.8977,308.818,0.0,0.94,12.0,2
0,Garr201112.graphml,48,Global Controller,100.7949,298.3958,0.0,0.9,12.0,2
0,Garr201112.graphml,48,Simple Decomposition,95.1667,332.4668,0.0,0.93,12.0,2
0,Garr201201.graphml,48,PrioList,56.0956,249.3237,0.0,0.94,7.0,1
0,Garr201201.graphml,48,Super Trees,58.3609,247.7981,0.0,0.93,7.0,1
0,Garr201201.graphml,48,Beacon Nodes,56.9509,245.8503,0.0,0.91,7.0,1
0,Garr201201.graphml,48,Global Controller,62.5015,261.0302,0.0,0.89,7.0,1
0,Garr201201.graphml,48,Simple Decomposition,57.6219,251.4647,0.0,0.96,7.0,1
0,Geant2001.graphml,27,PrioList,109.111,250.8725,0.0,0.93,10.0,2
0,Geant2001.graphml,27,Super Trees,40.4332,130.8596,0.0,0.65,9.0,1
0,Geant2001.graphml,27,Beacon Nodes,43.5027,195.3702,0.0,0.97,10.0,2
0,Geant2001.graphml,27,Global Controller,41.8797,188.8671,0.0,0.96,10.0,2
0,Geant2001.graphml,27,Simple Decomposition,40.7627,184.9321,0.0,0.98,10.0,2
0,Geant2009.graphml,34,PrioList,35.5989,205.0865,0.0,0.95,11.0,1
0,Geant2009.graphml,34,Super Trees,36.6047,237.8683,0.0,0.96,12.0,1
0,Geant2009.graphml,34,Beacon Nodes,35.2114,218.398,0.0,0.98,11.0,1
0,Geant2009.graphml,34,Global Controller,39.1271,210.9379,0.0,0.86,11.0,1
0,Geant2009.graphml,34,Simple Decomposition,36.8519,208.2989,0.0,0.93,11.0,1
0,Geant2010.graphml,37,PrioList,43.6206,236.3576,0.0,0.92,11.0,1
0,Geant2010.graphml,37,Super Trees,39.8299,218.9194,0.0,0.94,17.0,1
0,Geant2010.graphml,37,Beacon Nodes,42.1563,282.2537,0.0,0.92,11.0,1
0,Geant2010.graphml,37,Global Controller,49.3429,238.5635,1.0,0.86,11.0,1
0,Geant2010.graphml,37,Simple Decomposition,46.0013,230.2176,0.0,0.96,11.0,1
0,Geant2012.graphml,37,PrioList,42.8742,234.1353,0.0,0.97,13.0,1
0,Geant2012.graphml,37,Super Trees,44.3773,213.7623,0.0,0.99,11.0,1
0,Geant2012.graphml,37,Beacon Nodes,45.6106,233.7956,0.0,0.95,13.0,1
0,Geant2012.graphml,37,Global Controller,52.4918,277.8949,0.0,0.97,13.0,1
0,Geant2012.graphml,37,Simple Decomposition,45.4324,226.5694,0.0,0.98,13.0,1
0,Getnet.graphml,7,PrioList,3.8442,84.9372,0.0,0.96,2.33,0
0,Getnet.graphml,7,Super Trees,4.5133,51.9106,0.0,0.59,2.5,0
0,Getnet.graphml,7,Beacon Nodes,3.372,89.9596,0.0,0.95,2.33,0
0,Getnet.graphml,7,Global Controller,4.8955,80.5472,0.0,0.92,2.33,0
0,Getnet.graphml,7,Simple Decomposition,3.0631,93.5725,0.0,0.95,2.33,0
0,Globalcenter.graphml,9,PrioList,14.2238,119.7148,0.0,1.0,1.67,0
0,Globalcenter.graphml,9,Super Trees,13.1437,117.1342,0.0,1.0,3.0,1
0,Globalcenter.graphml,9,Beacon Nodes,12.8318,123.4794,0.0,1.0,1.67,0
0,Globalcenter.graphml,9,Global Controller,13.4735,127.9355,0.0,1.0,1.67,0
0,Globalcenter.graphml,9,Simple Decomposition,12.9825,158.875,0.0,1.0,1.67,0
0,Goodnet.graphml,17,PrioList,20.1596,145.4058,0.0,0.98,4.0,1
0,Goodnet.graphml,17,Super Trees,25.1897,110.6811,0.0,0.8,2.5,0
0,Goodnet.graphml,17,Beacon Nodes,22.4101,156.7807,0.0,0.98,4.0,1
0,Goodnet.graphml,17,Global Controller,23.5547,156.1965,0.0,0.98,4.0,1
0,Goodnet.graphml,17,Simple Decomposition,23.7623,144.7346,0.0,0.96,4.0,1
0,Grena.graphml,13,PrioList,1.7582,71.4125,0.0,0.74,6.0,0
0,Grena.graphml,13,Super Trees,4.3376,77.8687,0.0,0.75,6.0,0
0,Grena.graphml,13,Beacon Nodes,2.1006,76.649,0.0,0.67,6.0,0
0,Grena.graphml,13,Global Controller,2.4349,74.5358,0.0,0.7,6.0,0
0,Grena.graphml,13,Simple Decomposition,1.6806,72.3547,0.0,0.77,6.0,0
0,Gridnet.graphml,9,PrioList,7.673,156.9258,0.0,1.0,3.0,0
0,Gridnet.graphml,9,Super Trees,14.259,118.7599,0.0,1.0,5.0,2
0,Gridnet.graphml,9,Beacon Nodes,8.9643,117.5887,0.0,1.0,3.0,0
0,Gridnet.graphml,9,Global Controller,11.8932,116.597,0.0,1.0,3.0,0
0,Gridnet.graphml,9,Simple Decomposition,10.5886,116.2338,0.0,0.99,3.0,0
0,Grnet.graphml,34,PrioList,25.1821,163.6946,0.0,0.88,7.0,1
0,Grnet.graphml,34,Super Trees,27.153,166.0812,0.0,0.94,8.0,1
0,Grnet.graphml,34,Beacon Nodes,25.8772,168.38,0.0,0.88,7.0,1
0,Grnet.graphml,34,Global Controller,28.8488,164.1299,0.0,0.84,7.0,1
0,Grnet.graphml,34,Simple Decomposition,24.6788,161.9923,0.0,0.87,7.0,1
0,GtsCzechRepublic.graphml,26,PrioList,2.6279,123.6152,0.0,0.54,11.0,0
0,GtsCzechRepublic.graphml,26,Super Trees,3.9553,96.2273,0.0,0.6,11.0,0
0,GtsCzechRepublic.graphml,26,Beacon Nodes,2.8104,90.8444,0.0,0.57,11.0,0
0,GtsCzechRepublic.graphml,26,Global Controller,3.6615,95.5857,0.0,0.64,11.0,0
0,GtsCzechRepublic.graphml,26,Simple Decomposition,2.2556,90.7321,0.0,0.61,11.0,0
0,GtsHungary.graphml,25,PrioList,2.9653,98.953,0.0,0.81,5.0,0
0,GtsHungary.graphml,25,Super Trees,5.0253,100.1125,0.0,0.73,5.0,0
0,GtsHungary.graphml,25,Beacon Nodes,2.4289,103.4914,0.0,0.71,5.0,0
0,GtsHungary.graphml,25,Global Controller,3.2011,102.8191,0.0,0.77,5.0,0
0,GtsHungary.graphml,25,Simple Decomposition,2.5235,99.69,0.0,0.74,5.0,0
0,GtsPoland.graphml,26,PrioList,14.6987,130.4366,0.0,0.87,7.5,0
0,GtsPoland.graphml,26,Super Trees,16.1258,148.386,0.0,0.85,8.5,0
0,GtsPoland.graphml,26,Beacon Nodes,14.9613,189.5069,0.0,0.8,7.5,0
0,GtsPoland.graphml,26,Global Controller,16.7503,129.9507,0.0,0.76,7.5,0
0,GtsPoland.graphml,26,Simple Decomposition,16.9784,136.5261,0.0,0.82,7.5,0
0,GtsRomania.graphml,19,PrioList,8.968,125.8095,0.0,0.91,5.0,1
0,GtsRomania.graphml,19,Super Trees,11.5333,139.5086,0.0,0.95,5.0,1
0,GtsRomania.graphml,19,Beacon Nodes,9.889,120.8279,0.0,0.84,5.0,1
0,GtsRomania.graphml,19,Global Controller,10.6168,107.1233,0.0,0.85,5.0,1
0,GtsRomania.graphml,19,Simple Decomposition,10.2754,177.4834,0.0,0.93,5.0,1
0,GtsSlovakia.graphml,28,PrioList,2.2252,101.8188,0.0,0.8,4.0,0
0,GtsSlovakia.graphml,28,Super Trees,3.9014,99.3925,0.0,0.71,5.0,0
0,GtsSlovakia.graphml,28,Beacon Nodes,2.722,144.6734,0.0,0.73,4.0,0
0,GtsSlovakia.graphml,28,Global Controller,4.0865,109.4209,0.0,0.77,4.0,0
0,GtsSlovakia.graphml,28,Simple Decomposition,3.1679,96.3602,0.0,0.79,4.0,0
0,Heanet.graphml,7,PrioList,7.2292,96.8831,0.0,0.99,2.0,1
0,Heanet.graphml,7,Super Trees,5.825,98.46,0.0,0.99,2.0,1
0,Heanet.graphml,7,Beacon Nodes,6.7348,98.4028,0.0,0.98,2.0,1
0,Heanet.graphml,7,Global Controller,5.4347,101.2585,0.0,0.98,2.0,1
0,Heanet.graphml,7,Simple Decomposition,6.4013,92.7217,0.0,1.0,2.0,1
0,HiberniaCanada.graphml,10,PrioList,3.0828,75.9639,0.0,0.8,2.5,0
0,HiberniaCanada.graphml,10,Super Trees,3.4511,26.1494,2.0,0.2,3.0,0
0,HiberniaCanada.graphml,10,Beacon Nodes,2.9265,85.117,0.0,0.89,2.5,0
0,HiberniaCanada.graphml,10,Global Controller,3.7311,99.1159,0.0,0.91,2.5,0
0,HiberniaCanada.graphml,10,Simple Decomposition,3.3637,73.4551,0.0,0.87,2.5,0
0,HiberniaGlobal.graphml,53,PrioList,71.8209,279.4646,0.0,0.83,22.0,1
0,HiberniaGlobal.graphml,53,Super Trees,86.3176,293.4519,0.0,0.87,16.0,1
0,HiberniaGlobal.graphml,53,Beacon Nodes,71.1343,300.6496,0.0,0.88,22.0,1
0,HiberniaGlobal.graphml,53,Global Controller,77.4582,290.115,0.0,0.83,22.0,1
0,HiberniaGlobal.graphml,53,Simple Decomposition,72.8297,302.1412,0.0,0.93,22.0,1
0,HiberniaIreland.graphml,6,PrioList,2.4673,87.1365,0.0,0.95,3.0,0
0,HiberniaIreland.graphml,6,Super Trees,3.09,51.2387,0.0,0.68,4.0,0
0,HiberniaIreland.graphml,6,Beacon Nodes,2.5746,129.0029,0.0,0.95,3.0,0
0,HiberniaIreland.graphml,6,Global Controller,2.4719,80.6516,0.0,0.94,3.0,0
0,HiberniaIreland.graphml,6,Simple Decomposition,2.3593,78.1725,0.0,0.91,3.0,0
0,HiberniaNireland.graphml,15,PrioList,6.3124,99.8783,0.0,0.82,7.0,1
0,HiberniaNireland.graphml,15,Super Trees,6.559,101.1725,0.0,0.83,7.0,1
0,HiberniaNireland.graphml,15,Beacon Nodes,7.1051,104.6205,0.0,0.88,7.0,1
0,HiberniaNireland.graphml,15,Global Controller,6.9231,98.9935,0.0,0.88,7.0,1
0,HiberniaNireland.graphml,15,Simple Decomposition,5.6664,91.1668,0.0,0.8,7.0,1
0,HiberniaUk.graphml,13,PrioList,5.8603,106.747,0.0,0.86,6.5,0
0,HiberniaUk.graphml,13,Super Trees,7.4708,124.2815,0.0,0.82,6.5,0
0,HiberniaUk.graphml,13,Beacon Nodes,5.1416,102.3587,0.0,0.75,6.5,0
0,HiberniaUk.graphml,13,Global Controller,7.9425,118.62,0.0,0.75,6.5,0
0,HiberniaUk.graphml,13,Simple Decomposition,5.1911,124.8634,0.0,0.85,6.5,0
0,HiberniaUs.graphml,20,PrioList,19.8346,229.7204,0.0,0.9,13.0,2
0,HiberniaUs.graphml,20,Super Trees,18.5646,174.6727,0.0,0.92,10.0,2
0,HiberniaUs.graphml,20,Beacon Nodes,19.6137,192.3482,0.0,0.95,13.0,2
0,HiberniaUs.graphml,20,Global Controller,26.3824,196.1486,0.0,0.89,13.0,2
0,HiberniaUs.graphml,20,Simple Decomposition,22.6818,187.2914,0.0,0.93,13.0,2
0,Highwinds.graphml,18,PrioList,13.0903,174.1521,0.0,0.97,6.0,1
0,Highwinds.graphml,18,Super Trees,13.8655,154.4346,0.0,0.92,10.0,1
0,Highwinds.graphml,18,Beacon Nodes,14.0189,137.2121,0.0,0.97,6.0,1
0,Highwinds.graphml,18,Global Controller,16.5666,184.2752,0.0,0.99,6.0,1
0,Highwinds.graphml,18,Simple Decomposition,15.8216,148.9081,0.0,0.95,6.0,1
0,HostwayInternational.graphml,16,PrioList,7.8499,111.0739,0.0,0.92,7.0,1
0,HostwayInternational.graphml,16,Super Trees,7.4479,103.2995,0.0,0.89,7.0,1
0,HostwayInternational.graphml,16,Beacon Nodes,8.3523,115.8049,0.0,0.83,7.0,1
0,HostwayInternational.graphml,16,Global Controller,9.9679,105.5117,0.0,0.83,7.0,1
0,HostwayInternational.graphml,16,Simple Decomposition,8.0018,113.1446,0.0,0.91,7.0,1
0,HurricaneElectric.graphml,24,PrioList,34.7868,180.4111,0.0,0.98,6.0,2
0,HurricaneElectric.graphml,24,Super Trees,34.8679,175.1725,0.0,0.91,4.33,0
0,HurricaneElectric.graphml,24,Beacon Nodes,35.6163,225.5971,0.0,0.95,6.0,2
0,HurricaneElectric.graphml,24,Global Controller,36.6845,185.2397,0.0,0.97,6.0,2
0,HurricaneElectric.graphml,24,Simple Decomposition,38.0362,181.9368,0.0,0.95,6.0,2
0,Ibm.graphml,18,PrioList,19.4988,134.8485,0.0,0.99,5.5,1
0,Ibm.graphml,18,Super Trees,20.2856,116.9313,0.0,0.83,8.0,1
0,Ibm.graphml,18,Beacon Nodes,19.078,140.3512,0.0,0.97,5.5,1
0,Ibm.graphml,18,Global Controller,18.2271,146.3757,0.0,0.89,5.5,1
0,Ibm.graphml,18,Simple Decomposition,20.3552,146.0283,0.0,0.98,5.5,1
0,Iij.graphml,28,PrioList,70.0039,285.8536,0.0,0.98,4.5,1
0,Iij.graphml,28,Super Trees,66.0105,179.0422,0.0,0.77,4.0,0
0,Iij.graphml,28,Beacon Nodes,68.8754,255.1077,0.0,0.97,4.5,1
0,Iij.graphml,28,Global Controller,70.5151,252.5782,0.0,0.99,4.5,1
0,Iij.graphml,28,Simple Decomposition,68.9373,243.6383,0.0,1.0,4.5,1
0,Ilan.graphml,10,PrioList,1.0422,68.1946,0.0,0.77,4.0,0
0,Ilan.graphml,10,Super Trees,1.5616,78.6716,0.0,0.79,4.0,0
0,Ilan.graphml,10,Beacon Nodes,1.592,102.2527,0.0,0.8,4.0,0
0,Ilan.graphml,10,Global Controller,1.5641,148.2665,0.0,0.76,4.0,0
0,Ilan.graphml,10,Simple Decomposition,1.2714,80.7588,0.0,0.74,4.0,0
0,Integra.graphml,27,PrioList,21.4245,176.3327,0.0,0.94,7.0,1
0,Integra.graphml,27,Super Trees,22.7089,170.5088,0.0,0.95,11.0,1
0,Integra.graphml,27,Beacon Nodes,23.0298,177.5533,0.0,0.95,7.0,1
0,Integra.graphml,27,Global Controller,22.0105,176.7666,0.0,0.92,7.0,1
0,Integra.graphml,27,Simple Decomposition,23.1491,202.2024,0.0,0.97,7.0,1
0,Internetmci.graphml,19,PrioList,27.2322,253.3214,0.0,1.0,6.5,1
0,Internetmci.graphml,19,Super Trees,28.347,243.6053,0.0,0.99,9.0,2
